Date,Price,Open,High,Low,Vol.,Change %,SMA_5,SMA_20,Recommendation,Target
2026-01-14,1307.1,"1,321.00","1,328.20","1,302.20",904.11K,-0.88%,1308.8400000000001,1283.44,BUY,1315.9
2026-01-16,1315.9,"1,318.20","1,320.90","1,305.30",1.49M,0.67%,1310.6399999999999,1287.5049999999999,BUY,1315.6
2026-01-19,1315.6,"1,306.00","1,320.30","1,305.50",867.55K,-0.02%,1313.94,1291.6100000000001,BUY,1295.7
2026-01-20,1295.7,"1,315.00","1,317.10","1,291.60",1.17M,-1.51%,1310.6,1294.175,BUY,1283.2
2026-01-21,1283.2,"1,298.90","1,311.70","1,271.30",1.05M,-0.96%,1303.5,1295.475,BUY,1306.0
2026-01-22,1306.0,"1,285.90","1,312.00","1,272.30",994.36K,1.78%,1303.28,1297.95,BUY,1293.8
2026-01-23,1293.8,"1,310.00","1,311.90","1,290.30",744.22K,-0.93%,1298.8600000000001,1299.655,WAIT,1303.3
2026-01-27,1303.3,"1,300.00","1,314.00","1,290.30",1.16M,0.73%,1296.4,1301.19,WAIT,1292.4
2026-01-28,1292.4,"1,297.20","1,306.00","1,273.00",940.43K,-0.84%,1295.74,1301.81,WAIT,1287.9
2026-01-29,1287.9,"1,286.50","1,294.40","1,262.30",1.15M,-0.35%,1296.6799999999998,1302.5,WAIT,1332.4
2026-01-30,1332.4,"1,286.00","1,339.60","1,283.00",5.29M,3.46%,1301.96,1304.72,WAIT,1282.5
2026-02-01,1282.5,"1,320.00","1,331.80","1,265.00",1.10M,-3.75%,1299.7,1304.095,WAIT,1308.3
2026-02-02,1308.3,"1,297.50","1,311.00","1,273.90",1.25M,2.01%,1300.7000000000003,1305.525,WAIT,1308.0
2026-02-03,1308.0,"1,330.00","1,340.40","1,291.10",1.23M,-0.02%,1303.8200000000002,1305.1950000000002,WAIT,1303.2
2026-02-04,1303.2,"1,313.60","1,328.00","1,295.10",875.78K,-0.37%,1306.88,1304.36,BUY,1303.5
2026-02-05,1303.5,"1,304.80","1,310.60","1,287.00",854.89K,0.02%,1301.1,1303.795,WAIT,1303.3
2026-02-06,1303.3,"1,291.10","1,305.20","1,278.70",835.65K,-0.02%,1305.26,1303.6150000000002,BUY,1295.6
2026-02-09,1295.6,"1,301.00","1,307.00","1,290.30",746.30K,-0.59%,1302.7199999999998,1303.44,WAIT,1308.6
2026-02-10,1308.6,"1,296.90","1,310.30","1,296.50",936.33K,1.00%,1302.84,1303.25,WAIT,1305.3
2026-02-11,1305.3,"1,315.00","1,324.90","1,296.70",911.50K,-0.25%,1303.2599999999998,1302.5800000000002,BUY,1305.5
2026-02-12,1305.5,"1,312.10","1,312.10","1,295.10",534.67K,0.02%,1303.6599999999999,1302.5,BUY,1282.6
2026-02-13,1282.6,"1,305.00","1,310.40","1,278.00",522.59K,-1.75%,1299.52,1300.835,WAIT,1289.8
