Date,Price,Open,High,Low,Vol.,Change %,SMA_5,SMA_20,Recommendation,Target
2025-11-25,352.45,358.0,358.1,352.0,12.58M,-1.63%,358.73,391.4675,WAIT,359.25
2025-11-26,359.25,354.45,362.85,354.3,13.13M,1.93%,358.40999999999997,388.85499999999996,WAIT,357.8
2025-11-27,357.8,362.0,362.8,356.45,8.87M,-0.40%,358.01,386.1775,WAIT,356.8
2025-11-28,356.8,358.0,359.75,355.1,10.91M,-0.28%,356.91999999999996,383.39500000000004,WAIT,363.8
2025-12-01,363.8,359.0,365.0,358.7,12.71M,1.96%,358.02000000000004,381.08500000000004,WAIT,361.75
2025-12-02,361.75,364.0,364.0,359.6,8.58M,-0.56%,359.88,378.32250000000005,WAIT,356.85
2025-12-03,356.85,361.7,361.7,354.1,9.50M,-1.35%,359.4,375.84000000000003,WAIT,356.45
2025-12-04,356.45,357.0,359.5,354.3,9.17M,-0.11%,359.13,373.27,WAIT,353.6
2025-12-05,353.6,355.0,356.55,353.0,5.67M,-0.80%,358.48999999999995,370.665,WAIT,348.3
2025-12-08,348.3,353.95,356.2,345.8,7.19M,-1.50%,355.39,367.5575,WAIT,344.7
2025-12-09,344.7,348.5,348.65,341.7,9.14M,-1.03%,351.98,364.4125,WAIT,343.4
2025-12-10,343.4,347.0,347.5,341.95,8.71M,-0.38%,349.29,361.475,WAIT,346.65
2025-12-11,346.65,343.4,348.2,341.4,6.76M,0.95%,347.33000000000004,358.90999999999997,WAIT,347.45
2025-12-12,347.45,348.0,349.35,344.75,7.24M,0.23%,346.1,356.72249999999997,WAIT,347.15
2025-12-15,347.15,347.45,348.75,343.05,8.17M,-0.09%,345.87,355.445,WAIT,345.45
2025-12-16,345.45,347.15,349.35,343.9,8.39M,-0.49%,346.02,354.15250000000003,WAIT,346.35
2025-12-17,346.35,346.45,350.0,345.4,7.05M,0.26%,346.61,353.4275,WAIT,345.8
2025-12-18,345.8,346.35,347.45,337.7,15.42M,-0.16%,346.44,352.7275,WAIT,352.65
2025-12-19,352.65,347.4,354.8,347.0,74.05M,1.98%,347.48,352.2475,WAIT,359.15
2025-12-22,359.15,356.25,360.95,353.6,10.80M,1.84%,349.88,352.29,WAIT,363.25
2025-12-23,363.25,361.0,366.75,357.65,11.89M,1.14%,353.43999999999994,352.83000000000004,BUY,359.2
