Date,Price,Open,High,Low,Vol.,Change %,SMA_5,SMA_20,Recommendation,Target
2025-11-03,257.55,255.0,258.5,254.3,5.45M,0.85%,254.72600000000003,249.3145,BUY,252.35
2025-11-04,252.35,256.1,257.5,252.0,6.01M,-2.02%,255.08800000000002,249.63899999999998,BUY,251.5
2025-11-06,251.5,253.55,255.5,250.45,6.99M,-0.34%,254.26,249.948,BUY,252.2
2025-11-07,252.2,250.0,253.6,250.0,4.45M,0.28%,253.794,250.46749999999997,BUY,251.4
2025-11-10,251.4,252.0,255.5,249.5,7.42M,-0.32%,253.0,250.86800000000002,BUY,249.45
2025-11-11,249.45,254.2,254.2,246.0,16.18M,-0.78%,251.38000000000002,251.0235,BUY,253.85
2025-11-12,253.85,252.6,255.6,249.9,11.92M,1.76%,251.67999999999998,251.5115,BUY,250.85
2025-11-13,250.85,253.7,253.7,247.3,13.06M,-1.18%,251.55,251.81949999999998,WAIT,247.6
2025-11-14,247.6,245.5,249.65,245.1,9.19M,-1.30%,250.63000000000002,251.81350000000003,WAIT,248.05
2025-11-17,248.05,247.6,249.7,247.45,6.28M,0.18%,249.95999999999998,251.79850000000002,WAIT,246.95
2025-11-18,246.95,247.0,249.45,246.3,7.71M,-0.44%,249.45999999999998,251.7615,WAIT,249.0
2025-11-19,249.0,246.95,250.3,245.4,7.08M,0.83%,248.49,251.7745,WAIT,248.05
2025-11-20,248.05,249.0,251.1,247.6,6.92M,-0.38%,247.93,251.77100000000002,WAIT,246.95
2025-11-21,246.95,247.05,248.3,246.2,7.59M,-0.44%,247.8,251.50300000000001,WAIT,245.75
2025-11-24,245.75,246.95,247.45,244.3,15.88M,-0.49%,247.34,251.04250000000002,WAIT,245.35
2025-11-25,245.35,245.75,247.5,244.6,8.98M,-0.16%,247.01999999999998,250.64649999999997,WAIT,247.7
2025-11-26,247.7,245.35,248.0,245.05,7.23M,0.96%,246.76,250.5045,WAIT,244.0
2025-11-27,244.0,248.0,248.8,242.8,5.60M,-1.49%,245.95,249.92250000000004,WAIT,243.25
2025-11-28,243.25,245.0,245.35,242.55,3.80M,-0.31%,245.20999999999998,249.3585,WAIT,244.83
2025-12-01,244.83,244.05,245.85,243.01,6.31M,0.65%,245.026,248.8315,WAIT,243.54
2025-12-02,243.54,243.5,246.26,242.5,5.41M,-0.53%,244.664,248.131,WAIT,240.02
2025-12-03,240.02,244.05,244.36,239.56,11.83M,-1.45%,243.128,247.5145,WAIT,242.23
2025-12-04,242.23,240.5,242.7,239.69,10.83M,0.92%,242.77399999999997,247.05100000000002,WAIT,241.23
2025-12-05,241.23,242.7,243.2,240.91,7.65M,-0.41%,242.36999999999998,246.5025,WAIT,238.52
2025-12-08,238.52,241.23,242.0,237.7,5.29M,-1.12%,241.108,245.8585,WAIT,239.84
2025-12-09,239.84,237.7,240.2,236.83,9.03M,0.55%,240.36800000000002,245.37800000000001,WAIT,239.29
2025-12-10,239.29,239.32,240.35,238.42,3.49M,-0.23%,240.22199999999998,244.65,WAIT,238.41
2025-12-11,238.41,239.29,241.3,238.14,8.87M,-0.37%,239.458,244.02800000000002,WAIT,238.02
2025-12-12,238.02,238.5,239.4,237.02,4.25M,-0.16%,238.81599999999997,243.54899999999998,WAIT,235.35
