Date,Price,Open,High,Low,Vol.,Change %,SMA_5,SMA_20,Recommendation,Target
2025-12-24,322.55,323.9,326.65,322.25,5.68M,-0.22%,320.98,322.91999999999996,WAIT,324.1
2025-12-26,324.1,322.55,325.75,322.3,4.17M,0.48%,322.1,322.7575,WAIT,325.5
2025-12-29,325.5,324.1,325.8,323.05,14.04M,0.43%,323.21999999999997,322.71,BUY,324.9
2025-12-30,324.9,325.0,325.55,323.35,8.04M,-0.18%,324.06000000000006,322.6,BUY,329.55
2025-12-31,329.55,324.75,330.65,324.7,8.50M,1.43%,325.32000000000005,322.6475,BUY,336.3
2026-01-01,336.3,329.8,336.9,329.6,10.36M,2.05%,328.07000000000005,323.315,BUY,352.1
2026-01-02,352.1,336.8,353.0,335.95,23.13M,4.70%,333.66999999999996,324.77250000000004,BUY,350.6
2026-01-05,350.6,350.35,354.8,348.4,18.25M,-0.43%,338.69,326.1375,BUY,350.8
2026-01-06,350.8,349.9,354.1,346.15,8.64M,0.06%,343.87,327.7025,BUY,348.85
2026-01-07,348.85,349.55,351.35,346.3,7.17M,-0.56%,347.73,329.15250000000003,BUY,344.4
2026-01-08,344.4,346.75,349.8,342.2,8.81M,-1.28%,349.35,330.2925,BUY,336.0
2026-01-09,336.0,344.4,344.4,334.4,10.16M,-2.44%,346.13,330.9625,BUY,337.45
2026-01-12,337.45,336.75,340.65,333.7,9.41M,0.43%,343.5,331.5825,BUY,337.9
2026-01-13,337.9,337.45,339.25,335.05,5.58M,0.13%,340.91999999999996,332.28000000000003,BUY,349.1
2026-01-14,349.1,338.9,350.5,337.45,20.39M,3.31%,340.96999999999997,333.685,BUY,346.35
2026-01-16,346.35,352.65,354.05,345.4,14.28M,-0.79%,341.36,334.94,BUY,343.35
2026-01-19,343.35,343.5,347.95,342.05,9.97M,-0.87%,342.83000000000004,336.1825,BUY,338.75
2026-01-20,338.75,343.0,348.3,337.7,7.72M,-1.34%,343.09000000000003,337.125,BUY,338.7
2026-01-21,338.7,338.8,341.6,336.8,6.95M,-0.01%,343.25000000000006,338.025,BUY,342.45
2026-01-22,342.45,338.7,343.2,337.1,5.89M,1.11%,341.91999999999996,338.985,BUY,336.7
2026-01-23,336.7,343.95,345.45,336.1,10.08M,-1.68%,339.99,339.6925,BUY,344.7
2026-01-27,344.7,340.5,346.5,337.05,12.20M,2.38%,340.26,340.72249999999997,WAIT,348.05
2026-01-28,348.05,344.7,353.25,344.7,13.57M,0.97%,342.12,341.85,BUY,358.15
2026-01-29,358.15,350.0,360.5,347.3,20.62M,2.90%,346.01,343.5125,BUY,356.0
2026-01-30,356.0,359.0,359.35,351.1,22.64M,-0.60%,348.71999999999997,344.835,BUY,344.75
2026-02-01,344.75,356.0,360.8,337.5,13.98M,-3.16%,350.33000000000004,345.2575,BUY,350.35
2026-02-02,350.35,344.95,352.75,337.75,12.62M,1.62%,351.46,345.16999999999996,BUY,358.55
2026-02-03,358.55,365.95,365.95,353.8,11.56M,2.34%,353.56000000000006,345.5675,BUY,367.25
2026-02-04,367.25,359.45,368.55,357.6,15.52M,2.43%,355.38,346.39,BUY,367.0
2026-02-05,367.0,369.75,370.7,365.0,18.79M,-0.07%,357.58000000000004,347.2975,BUY,365.05
2026-02-06,365.05,361.8,365.95,361.0,7.33M,-0.53%,361.64,348.33000000000004,BUY,361.9
2026-02-09,361.9,366.55,368.6,361.0,7.98M,-0.86%,363.95,349.625,BUY,366.9
2026-02-10,366.9,361.9,368.15,361.25,8.32M,1.38%,365.62,351.09749999999997,BUY,368.45
2026-02-11,368.45,369.0,369.0,366.0,5.78M,0.42%,365.85999999999996,352.625,BUY,368.25
2026-02-12,368.25,370.0,372.0,366.85,6.76M,-0.05%,366.10999999999996,353.58250000000004,BUY,363.0
2026-02-13,363.0,367.55,368.0,362.4,7.11M,-1.43%,365.7,354.415,BUY,369.1
2026-02-16,369.1,362.6,369.65,362.5,6.29M,1.68%,367.14,355.7025,BUY,368.4
2026-02-17,368.4,368.75,369.5,366.05,4.44M,-0.19%,367.43999999999994,357.185,BUY,368.4
2026-02-18,368.4,368.45,370.7,367.4,4.87M,0.00%,367.43,358.66999999999996,BUY,363.2
2026-02-19,363.2,367.0,370.9,362.2,5.38M,-1.41%,366.42,359.7075,BUY,372.95
2026-02-20,372.95,362.8,373.65,362.7,16.74M,2.68%,368.40999999999997,361.52,BUY,375.45
2026-02-23,375.45,374.0,376.5,372.15,16.14M,0.67%,369.67999999999995,363.0575,BUY,382.75
2026-02-24,382.75,374.95,385.0,373.55,20.77M,1.94%,372.55,364.7925,BUY,384.9
2026-02-25,384.9,382.75,388.55,382.7,12.75M,0.56%,375.85,366.13,BUY,381.9
2026-02-26,381.9,385.0,385.85,378.4,10.72M,-0.78%,379.59,367.425,BUY,381.9
2026-02-27,381.9,381.0,385.2,380.15,11.55M,0.00%,381.38,369.2825,BUY,377.55
2026-03-02,377.55,365.0,378.95,365.0,14.73M,-1.14%,381.8,370.64250000000004,BUY,365.8
